cell_id,icp_type,query,lat,lng,zoom,priority
nsw-tamworth-q9,adjacent,house raising,-31.09,150.929,13,P2
nsw-armidale-q0,foundation,underpinning,-30.515,151.665,13,P1
nsw-armidale-q1,foundation,restumping,-30.515,151.665,13,P1
nsw-armidale-q2,foundation,reblocking,-30.515,151.665,13,P1
nsw-armidale-q3,foundation,foundation repair,-30.515,151.665,13,P1
nsw-armidale-q4,foundation,house levelling,-30.515,151.665,13,P1
nsw-armidale-q5,foundation,house relevelling,-30.515,151.665,13,P1
nsw-armidale-q6,foundation,slab lifting,-30.515,151.665,13,P1
nsw-armidale-q7,foundation,resin injection underpinning,-30.515,151.665,13,P1
nsw-armidale-q8,foundation,subsidence repair,-30.515,151.665,13,P1
nsw-armidale-q9,adjacent,house raising,-30.515,151.665,13,P2
nsw-inverell-q0,foundation,underpinning,-29.774,151.112,13,P1
nsw-inverell-q1,foundation,restumping,-29.774,151.112,13,P1
nsw-inverell-q2,foundation,reblocking,-29.774,151.112,13,P1
nsw-inverell-q3,foundation,foundation repair,-29.774,151.112,13,P1
nsw-inverell-q4,foundation,house levelling,-29.774,151.112,13,P1
nsw-inverell-q5,foundation,house relevelling,-29.774,151.112,13,P1
nsw-inverell-q6,foundation,slab lifting,-29.774,151.112,13,P1
nsw-inverell-q7,foundation,resin injection underpinning,-29.774,151.112,13,P1
nsw-inverell-q8,foundation,subsidence repair,-29.774,151.112,13,P1
nsw-inverell-q9,adjacent,house raising,-29.774,151.112,13,P2
nsw-moree-q0,foundation,underpinning,-29.465,149.841,13,P1
nsw-moree-q1,foundation,restumping,-29.465,149.841,13,P1
nsw-moree-q2,foundation,reblocking,-29.465,149.841,13,P1
nsw-moree-q3,foundation,foundation repair,-29.465,149.841,13,P1
nsw-moree-q4,foundation,house levelling,-29.465,149.841,13,P1
nsw-moree-q5,foundation,house relevelling,-29.465,149.841,13,P1
nsw-moree-q6,foundation,slab lifting,-29.465,149.841,13,P1
nsw-moree-q7,foundation,resin injection underpinning,-29.465,149.841,13,P1
nsw-moree-q8,foundation,subsidence repair,-29.465,149.841,13,P1
nsw-moree-q9,adjacent,house raising,-29.465,149.841,13,P2
nsw-taree-q0,foundation,underpinning,-31.911,152.461,13,P1
nsw-taree-q1,foundation,restumping,-31.911,152.461,13,P1
nsw-taree-q2,foundation,reblocking,-31.911,152.461,13,P1
nsw-taree-q3,foundation,foundation repair,-31.911,152.461,13,P1
nsw-taree-q4,foundation,house levelling,-31.911,152.461,13,P1
nsw-taree-q5,foundation,house relevelling,-31.911,152.461,13,P1
nsw-taree-q6,foundation,slab lifting,-31.911,152.461,13,P1
nsw-taree-q7,foundation,resin injection underpinning,-31.911,152.461,13,P1
nsw-taree-q8,foundation,subsidence repair,-31.911,152.461,13,P1
nsw-taree-q9,adjacent,house raising,-31.911,152.461,13,P2
nsw-forster-tuncurry-q0,foundation,underpinning,-32.181,152.514,13,P1
nsw-forster-tuncurry-q1,foundation,restumping,-32.181,152.514,13,P1
nsw-forster-tuncurry-q2,foundation,reblocking,-32.181,152.514,13,P1
nsw-forster-tuncurry-q3,foundation,foundation repair,-32.181,152.514,13,P1
nsw-forster-tuncurry-q4,foundation,house levelling,-32.181,152.514,13,P1
nsw-forster-tuncurry-q5,foundation,house relevelling,-32.181,152.514,13,P1
nsw-forster-tuncurry-q6,foundation,slab lifting,-32.181,152.514,13,P1
nsw-forster-tuncurry-q7,foundation,resin injection underpinning,-32.181,152.514,13,P1
nsw-forster-tuncurry-q8,foundation,subsidence repair,-32.181,152.514,13,P1
nsw-forster-tuncurry-q9,adjacent,house raising,-32.181,152.514,13,P2
nsw-port-macquarie-q0,foundation,underpinning,-31.4333,152.9,13,P1
nsw-port-macquarie-q1,foundation,restumping,-31.4333,152.9,13,P1
nsw-port-macquarie-q2,foundation,reblocking,-31.4333,152.9,13,P1
nsw-port-macquarie-q3,foundation,foundation repair,-31.4333,152.9,13,P1
nsw-port-macquarie-q4,foundation,house levelling,-31.4333,152.9,13,P1
nsw-port-macquarie-q5,foundation,house relevelling,-31.4333,152.9,13,P1
nsw-port-macquarie-q6,foundation,slab lifting,-31.4333,152.9,13,P1
nsw-port-macquarie-q7,foundation,resin injection underpinning,-31.4333,152.9,13,P1
nsw-port-macquarie-q8,foundation,subsidence repair,-31.4333,152.9,13,P1
nsw-port-macquarie-q9,adjacent,house raising,-31.4333,152.9,13,P2
nsw-coffs-harbour-q0,foundation,underpinning,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q1,foundation,restumping,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q2,foundation,reblocking,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q3,foundation,foundation repair,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q4,foundation,house levelling,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q5,foundation,house relevelling,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q6,foundation,slab lifting,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q7,foundation,resin injection underpinning,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q8,foundation,subsidence repair,-30.2963,153.1157,13,P1
nsw-coffs-harbour-q9,adjacent,house raising,-30.2963,153.1157,13,P2
nsw-grafton-q0,foundation,underpinning,-29.69,152.933,13,P1
nsw-grafton-q1,foundation,restumping,-29.69,152.933,13,P1
nsw-grafton-q2,foundation,reblocking,-29.69,152.933,13,P1
