cell_id,icp_type,query,lat,lng,zoom,priority
eng-gloucester-q9,adjacent,wall tie replacement,51.8642,-2.238,13,P2
eng-cheltenham-q0,foundation,underpinning,51.8994,-2.0783,13,P1
eng-cheltenham-q1,foundation,subsidence repair,51.8994,-2.0783,13,P1
eng-cheltenham-q2,foundation,structural repair,51.8994,-2.0783,13,P1
eng-cheltenham-q3,foundation,foundation repair,51.8994,-2.0783,13,P1
eng-cheltenham-q4,adjacent,damp proofing,51.8994,-2.0783,13,P2
eng-cheltenham-q5,adjacent,basement waterproofing,51.8994,-2.0783,13,P2
eng-cheltenham-q6,adjacent,structural waterproofing,51.8994,-2.0783,13,P2
eng-cheltenham-q7,adjacent,cellar tanking,51.8994,-2.0783,13,P2
eng-cheltenham-q8,adjacent,mini piling,51.8994,-2.0783,13,P2
eng-cheltenham-q9,adjacent,wall tie replacement,51.8994,-2.0783,13,P2
eng-bristol-q0,foundation,underpinning,51.4545,-2.5879,13,P1
eng-bristol-q1,foundation,subsidence repair,51.4545,-2.5879,13,P1
eng-bristol-q2,foundation,structural repair,51.4545,-2.5879,13,P1
eng-bristol-q3,foundation,foundation repair,51.4545,-2.5879,13,P1
eng-bristol-q4,adjacent,damp proofing,51.4545,-2.5879,13,P2
eng-bristol-q5,adjacent,basement waterproofing,51.4545,-2.5879,13,P2
eng-bristol-q6,adjacent,structural waterproofing,51.4545,-2.5879,13,P2
eng-bristol-q7,adjacent,cellar tanking,51.4545,-2.5879,13,P2
eng-bristol-q8,adjacent,mini piling,51.4545,-2.5879,13,P2
eng-bristol-q9,adjacent,wall tie replacement,51.4545,-2.5879,13,P2
eng-bath-q0,foundation,underpinning,51.3811,-2.359,13,P1
eng-bath-q1,foundation,subsidence repair,51.3811,-2.359,13,P1
eng-bath-q2,foundation,structural repair,51.3811,-2.359,13,P1
eng-bath-q3,foundation,foundation repair,51.3811,-2.359,13,P1
eng-bath-q4,adjacent,damp proofing,51.3811,-2.359,13,P2
eng-bath-q5,adjacent,basement waterproofing,51.3811,-2.359,13,P2
eng-bath-q6,adjacent,structural waterproofing,51.3811,-2.359,13,P2
eng-bath-q7,adjacent,cellar tanking,51.3811,-2.359,13,P2
eng-bath-q8,adjacent,mini piling,51.3811,-2.359,13,P2
eng-bath-q9,adjacent,wall tie replacement,51.3811,-2.359,13,P2
eng-weston-super-mare-q0,foundation,underpinning,51.346,-2.977,13,P1
eng-weston-super-mare-q1,foundation,subsidence repair,51.346,-2.977,13,P1
eng-weston-super-mare-q2,foundation,structural repair,51.346,-2.977,13,P1
eng-weston-super-mare-q3,foundation,foundation repair,51.346,-2.977,13,P1
eng-weston-super-mare-q4,adjacent,damp proofing,51.346,-2.977,13,P2
eng-weston-super-mare-q5,adjacent,basement waterproofing,51.346,-2.977,13,P2
eng-weston-super-mare-q6,adjacent,structural waterproofing,51.346,-2.977,13,P2
eng-weston-super-mare-q7,adjacent,cellar tanking,51.346,-2.977,13,P2
eng-weston-super-mare-q8,adjacent,mini piling,51.346,-2.977,13,P2
eng-weston-super-mare-q9,adjacent,wall tie replacement,51.346,-2.977,13,P2
eng-taunton-q0,foundation,underpinning,51.015,-3.1,13,P1
eng-taunton-q1,foundation,subsidence repair,51.015,-3.1,13,P1
eng-taunton-q2,foundation,structural repair,51.015,-3.1,13,P1
eng-taunton-q3,foundation,foundation repair,51.015,-3.1,13,P1
eng-taunton-q4,adjacent,damp proofing,51.015,-3.1,13,P2
eng-taunton-q5,adjacent,basement waterproofing,51.015,-3.1,13,P2
eng-taunton-q6,adjacent,structural waterproofing,51.015,-3.1,13,P2
eng-taunton-q7,adjacent,cellar tanking,51.015,-3.1,13,P2
eng-taunton-q8,adjacent,mini piling,51.015,-3.1,13,P2
