cell_id,icp_type,query,lat,lng,zoom,priority
az-safford-q0,generator,generator installation,32.8333,-109.6974,13,P1
az-safford-q1,generator,generator dealer,32.8333,-109.6974,13,P1
az-safford-q2,generator,standby generator installer,32.8333,-109.6974,13,P1
az-safford-q3,generator,Generac dealer,32.8333,-109.6974,13,P2
az-safford-q4,generator,generator shop,32.8333,-109.6974,13,P2
az-page-q0,generator,generator installation,36.9418,-111.5133,13,P1
az-page-q1,generator,generator dealer,36.9418,-111.5133,13,P1
az-page-q2,generator,standby generator installer,36.9418,-111.5133,13,P1
az-page-q3,generator,Generac dealer,36.9418,-111.5133,13,P2
az-page-q4,generator,generator shop,36.9418,-111.5133,13,P2
ca-los-angeles-q0,generator,generator installation,34.0194,-118.4108,13,P1
ca-los-angeles-q1,generator,generator dealer,34.0194,-118.4108,13,P1
ca-los-angeles-q2,generator,standby generator installer,34.0194,-118.4108,13,P1
ca-los-angeles-q3,generator,Generac dealer,34.0194,-118.4108,13,P2
ca-los-angeles-q4,generator,generator shop,34.0194,-118.4108,13,P2
ca-san-diego-q0,generator,generator installation,32.815,-117.1356,13,P1
ca-san-diego-q1,generator,generator dealer,32.815,-117.1356,13,P1
ca-san-diego-q2,generator,standby generator installer,32.815,-117.1356,13,P1
ca-san-diego-q3,generator,Generac dealer,32.815,-117.1356,13,P2
ca-san-diego-q4,generator,generator shop,32.815,-117.1356,13,P2
ca-san-jose-q0,generator,generator installation,37.296,-121.8146,13,P1
ca-san-jose-q1,generator,generator dealer,37.296,-121.8146,13,P1
ca-san-jose-q2,generator,standby generator installer,37.296,-121.8146,13,P1
ca-san-jose-q3,generator,Generac dealer,37.296,-121.8146,13,P2
ca-san-jose-q4,generator,generator shop,37.296,-121.8146,13,P2
ca-san-francisco-q0,generator,generator installation,37.7272,-123.0322,13,P1
ca-san-francisco-q1,generator,generator dealer,37.7272,-123.0322,13,P1
ca-san-francisco-q2,generator,standby generator installer,37.7272,-123.0322,13,P1
ca-san-francisco-q3,generator,Generac dealer,37.7272,-123.0322,13,P2
ca-san-francisco-q4,generator,generator shop,37.7272,-123.0322,13,P2
ca-fresno-q0,generator,generator installation,36.7827,-119.7934,13,P1
ca-fresno-q1,generator,generator dealer,36.7827,-119.7934,13,P1
ca-fresno-q2,generator,standby generator installer,36.7827,-119.7934,13,P1
ca-fresno-q3,generator,Generac dealer,36.7827,-119.7934,13,P2
ca-fresno-q4,generator,generator shop,36.7827,-119.7934,13,P2
ca-sacramento-q0,generator,generator installation,38.5677,-121.4682,13,P1
ca-sacramento-q1,generator,generator dealer,38.5677,-121.4682,13,P1
ca-sacramento-q2,generator,standby generator installer,38.5677,-121.4682,13,P1
ca-sacramento-q3,generator,Generac dealer,38.5677,-121.4682,13,P2
ca-sacramento-q4,generator,generator shop,38.5677,-121.4682,13,P2
ca-oakland-q0,generator,generator installation,37.7698,-122.2257,13,P1
ca-oakland-q1,generator,generator dealer,37.7698,-122.2257,13,P1
ca-oakland-q2,generator,standby generator installer,37.7698,-122.2257,13,P1
